Entry,Exit,Origin,Dest,ID
21,58.09,S01UN,S15BS,RP2020
21,54.55,S01UN,S15BS,RP8212
21,52.96,S01UN,S16MJ,RP8761
21,55.02,S01UN,S16MJ,RP5162
21,59.22,S01UN,S16MJ,RP4580
21,57.39,S01UN,S16MJ,RP5317
22,35.02,S01UN,S03US,RP6893
22,32.92,S01UN,S04PL,RP7680
22,33.34,S01UN,S04PL,RP4868
22,30.45,S01UN,S05M11,RP2599
22,35.61,S01UN,S05M11,RP3499
22,34.24,S01UN,S06M10,RP6718
22,32.44,S01UN,S06M10,RP2951
22,40.39,S01UN,S06M10,RP2670
22,40.64,S01UN,S06M10,RP8508
22,40.92,S01UN,S06M10,RP9783
22,34.67,S01UN,S07KP,RP8172
22,42.92,S01UN,S08SP,RP7029
22,42.58,S01UN,S09AG,RP4944
22,39.69,S01UN,S09AG,RP3642
22,42.38,S01UN,S09AG,RP3435
22,40.61,S01UN,S10BS,RP1844
22,48.15,S01UN,S11FG,RP3728
22,51.32,S01UN,S12KB,RP2629
22,52.16,S01UN,S12KB,RP3522
22,48.56,S01UN,S13SB,RP1017
22,51.12,S01UN,S13SB,RP6924
22,57.55,S01UN,S14DU,RP5866
22,50.21,S01UN,S14DU,RP9714
22,51.91,S01UN,S15BS,RP2251
22,51.34,S01UN,S15BS,RP4723
22,57.33,S01UN,S15BS,RP3735
22,50.29,S01UN,S15BS,RP2688
22,53.10,S01UN,S16MJ,RP5740
22,57.13,S01UN,S16MJ,RP1638
22,59.61,S01UN,S16MJ,RP1387
22,61.79,S01UN,S16MJ,RP4373
23,36.87,S01UN,S04PL,RP2682
23,29.86,S01UN,S04PL,RP5239
23,31.41,S01UN,S05M11,RP1260
23,36.03,S01UN,S05M11,RP6077
23,41.98,S01UN,S06M10,RP4569
23,33.77,S01UN,S06M10,RP1469
23,34.92,S01UN,S06M10,RP4188
23,39.44,S01UN,S06M10,RP8531
23,36.98,S01UN,S06M10,RP4730
23,35.40,S01UN,S07KP,RP9371
23,40.50,S01UN,S08SP,RP3453
23,39.45,S01UN,S09AG,RP4294
23,42.67,S01UN,S09AG,RP5207
23,39.24,S01UN,S09AG,RP5266
23,46.56,S01UN,S11FG,RP9511
23,43.19,S01UN,S11FG,RP4029
23,51.08,S01UN,S12KB,RP2011
23,48.59,S01UN,S12KB,RP8454
23,53.05,S01UN,S13SB,RP7050
23,53.04,S01UN,S14DU,RP8763
23,50.51,S01UN,S14DU,RP7864
23,52.78,S01UN,S15BS,RP4197
23,54.90,S01UN,S15BS,RP8905
23,51.34,S01UN,S15BS,RP9172
23,60.12,S01UN,S15BS,RP7037
23,59.12,S01UN,S16MJ,RP9753
23,54.52,S01UN,S16MJ,RP4663
23,56.85,S01UN,S16MJ,RP3668
23,54.31,S01UN,S16MJ,RP4053
23,60.42,S01UN,S16MJ,RP8991
24,35.01,S01UN,S04PL,RP6951
24,33.70,S01UN,S05M11,RP8019
24,38.20,S01UN,S05M11,RP5301
24,39.51,S01UN,S05M11,RP4803
24,41.31,S01UN,S06M10,RP3349
24,37.45,S01UN,S06M10,RP8701
24,37.90,S01UN,S06M10,RP8451
24,36.21,S01UN,S06M10,RP8092
24,42.64,S01UN,S06M10,RP9974
24,43.66,S01UN,S07KP,RP1730
24,46.90,S01UN,S08SP,RP7534
24,44.50,S01UN,S09AG,RP6531
24,43.63,S01UN,S09AG,RP5104
24,40.01,S01UN,S09AG,RP2935
24,48.11,S01UN,S11FG,RP5892
24,48.48,S01UN,S11FG,RP3390
24,54.90,S01UN,S12KB,RP5325
24,54.49,S01UN,S12KB,RP8566
24,49.91,S01UN,S12KB,RP9392
24,49.14,S01UN,S13SB,RP4687
24,56.37,S01UN,S14DU,RP5471
24,50.77,S01UN,S14DU,RP3017
24,57.87,S01UN,S15BS,RP3558
24,53.97,S01UN,S15BS,RP6241
24,54.00,S01UN,S15BS,RP5798
24,60.56,S01UN,S15BS,RP6622
24,60.09,S01UN,S16MJ,RP7144
24,62.47,S01UN,S16MJ,RP8679
24,62.32,S01UN,S16MJ,RP7585
24,57.11,S01UN,S16MJ,RP4268
25,31.59,S01UN,S04PL,RP1195
25,40.08,S01UN,S04PL,RP2666
25,41.92,S01UN,S05M11,RP3945
25,41.70,S01UN,S05M11,RP4803
25,35.38,S01UN,S05M11,RP3167
25,38.84,S01UN,S06M10,RP8027
25,40.50,S01UN,S06M10,RP8651
25,40.25,S01UN,S06M10,RP1991
25,44.00,S01UN,S06M10,RP5030
25,43.23,S01UN,S07KP,RP4166
25,46.46,S01UN,S08SP,RP3142
25,49.48,S01UN,S09AG,RP1031
25,46.77,S01UN,S09AG,RP5392
25,50.63,S01UN,S09AG,RP5199
25,48.32,S01UN,S11FG,RP1037
25,47.82,S01UN,S12KB,RP3373
25,51.03,S01UN,S12KB,RP9315
25,58.21,S01UN,S13SB,RP6076
25,56.33,S01UN,S13SB,RP6472
25,56.69,S01UN,S14DU,RP7453
25,54.67,S01UN,S14DU,RP6509
25,54.65,S01UN,S15BS,RP4797
25,62.14,S01UN,S15BS,RP7501
25,62.84,S01UN,S15BS,RP8151
25,62.58,S01UN,S15BS,RP8067
25,55.36,S01UN,S16MJ,RP4732
25,60.59,S01UN,S16MJ,RP4156
25,55.15,S01UN,S16MJ,RP3611
25,58.92,S01UN,S16MJ,RP1262
26,32.05,S01UN,S04PL,RP2801
26,32.73,S01UN,S04PL,RP6596
26,39.71,S01UN,S05M11,RP5305
26,36.96,S01UN,S05M11,RP9244
26,44.88,S01UN,S06M10,RP1311
26,42.55,S01UN,S06M10,RP1176
26,38.07,S01UN,S06M10,RP1406
26,40.49,S01UN,S06M10,RP3317
26,39.14,S01UN,S06M10,RP2797
26,43.74,S01UN,S07KP,RP4946
26,45.79,S01UN,S07KP,RP9781
26,49.69,S01UN,S08SP,RP3182
26,46.92,S01UN,S09AG,RP1666
26,51.32,S01UN,S09AG,RP8504
26,43.75,S01UN,S09AG,RP4353
26,48.55,S01UN,S10BS,RP3705
26,50.77,S01UN,S11FG,RP2071
26,47.34,S01UN,S11FG,RP6431
26,57.12,S01UN,S12KB,RP6639
26,51.20,S01UN,S12KB,RP2461
26,52.45,S01UN,S13SB,RP9902
26,52.30,S01UN,S13SB,RP2230
26,54.25,S01UN,S14DU,RP4451
26,59.20,S01UN,S14DU,RP5141
26,63.51,S01UN,S15BS,RP4072
26,58.60,S01UN,S15BS,RP3862
26,56.46,S01UN,S15BS,RP6913
26,63.09,S01UN,S15BS,RP1969
26,64.61,S01UN,S16MJ,RP9603
26,59.95,S01UN,S16MJ,RP7271
26,58.12,S01UN,S16MJ,RP5025
26,57.40,S01UN,S16MJ,RP7613
27,40.50,S01UN,S04PL,RP9745
27,36.43,S01UN,S04PL,RP6682
27,36.44,S01UN,S05M11,RP5782
27,35.21,S01UN,S05M11,RP1293
27,45.32,S01UN,S06M10,RP7424
27,42.34,S01UN,S06M10,RP3770
27,41.68,S01UN,S06M10,RP1279
27,43.20,S01UN,S06M10,RP8085
27,45.77,S01UN,S06M10,RP5047
27,44.47,S01UN,S07KP,RP9793
27,42.97,S01UN,S08SP,RP7547
27,42.00,S01UN,S08SP,RP2797
27,51.62,S01UN,S09AG,RP2518
27,50.60,S01UN,S09AG,RP6086
27,46.56,S01UN,S09AG,RP6086
27,49.61,S01UN,S11FG,RP2979
27,49.83,S01UN,S11FG,RP1967
27,49.79,S01UN,S12KB,RP5562
27,49.34,S01UN,S12KB,RP1865
27,60.83,S01UN,S13SB,RP6449
27,62.55,S01UN,S14DU,RP2407
27,54.35,S01UN,S14DU,RP4552
27,55.42,S01UN,S15BS,RP6922
27,64.35,S01UN,S15BS,RP8703
27,64.89,S01UN,S15BS,RP4492
27,61.51,S01UN,S15BS,RP6293
27,61.43,S01UN,S16MJ,RP2572
27,65.99,S01UN,S16MJ,RP7643
27,59.29,S01UN,S16MJ,RP2722
27,62.72,S01UN,S16MJ,RP2170
28,35.44,S01UN,S04PL,RP6249
28,35.27,S01UN,S04PL,RP9844
28,43.23,S01UN,S05M11,RP9036
28,37.96,S01UN,S05M11,RP1473
28,43.15,S01UN,S06M10,RP9699
28,44.04,S01UN,S06M10,RP5812
28,39.05,S01UN,S06M10,RP8259
28,44.50,S01UN,S06M10,RP6943
28,46.48,S01UN,S06M10,RP8306
28,49.90,S01UN,S07KP,RP9462
28,46.52,S01UN,S08SP,RP9846
28,46.82,S01UN,S09AG,RP1030
28,53.74,S01UN,S09AG,RP4718
28,45.43,S01UN,S09AG,RP2477
28,52.50,S01UN,S11FG,RP9508
28,54.12,S01UN,S12KB,RP9376
28,50.07,S01UN,S12KB,RP6757
28,53.35,S01UN,S12KB,RP5247
28,53.25,S01UN,S13SB,RP4033
28,56.03,S01UN,S13SB,RP5680
28,59.03,S01UN,S14DU,RP4812
28,56.83,S01UN,S14DU,RP3283
28,61.44,S01UN,S15BS,RP5657
28,63.78,S01UN,S15BS,RP7948
28,64.47,S01UN,S15BS,RP4168
28,63.25,S01UN,S15BS,RP4561
28,62.08,S01UN,S16MJ,RP2473
28,66.87,S01UN,S16MJ,RP4063
28,65.61,S01UN,S16MJ,RP2690
28,65.72,S01UN,S16MJ,RP1886
29,43.23,S01UN,S04PL,RP9418
29,39.14,S01UN,S04PL,RP2478
29,45.26,S01UN,S05M11,RP9333
29,40.76,S01UN,S05M11,RP4388
29,42.60,S01UN,S06M10,RP6831
29,40.14,S01UN,S06M10,RP1617
29,44.83,S01UN,S06M10,RP2037
29,48.95,S01UN,S06M10,RP8072
29,48.42,S01UN,S06M10,RP7491
29,44.70,S01UN,S07KP,RP5344
29,48.29,S01UN,S08SP,RP3866
29,50.90,S01UN,S09AG,RP4170
29,52.09,S01UN,S09AG,RP9731
29,51.05,S01UN,S09AG,RP1339
29,50.70,S01UN,S10BS,RP7092
29,54.05,S01UN,S11FG,RP6818
29,56.43,S01UN,S11FG,RP4536
29,57.17,S01UN,S12KB,RP1397
29,55.54,S01UN,S12KB,RP9434
29,53.31,S01UN,S13SB,RP4984
29,61.37,S01UN,S14DU,RP7028
29,60.13,S01UN,S14DU,RP5154
29,61.69,S01UN,S15BS,RP6966
29,59.57,S01UN,S15BS,RP4835
29,64.95,S01UN,S15BS,RP3533
29,61.73,S01UN,S15BS,RP8434
29,68.61,S01UN,S16MJ,RP2797
29,66.10,S01UN,S16MJ,RP4034
29,63.37,S01UN,S16MJ,RP9827
29,64.89,S01UN,S16MJ,RP8285
30,38.72,S01UN,S02UC,RP1390
30,38.62,S01UN,S04PL,RP9776
30,40.45,S01UN,S04PL,RP4005
30,42.12,S01UN,S05M11,RP2706
30,42.55,S01UN,S05M11,RP8757
30,39.03,S01UN,S05M11,RP2622
30,41.80,S01UN,S06M10,RP3819
30,46.91,S01UN,S06M10,RP4920
30,42.18,S01UN,S06M10,RP3411
30,43.95,S01UN,S06M10,RP1013
30,43.10,S01UN,S06M10,RP7362
30,44.96,S01UN,S06M10,RP6218
30,45.75,S01UN,S07KP,RP5454
30,46.92,S01UN,S08SP,RP6679
30,44.40,S01UN,S08SP,RP5591
30,53.15,S01UN,S09AG,RP2068
30,53.66,S01UN,S09AG,RP3697
30,46.44,S01UN,S09AG,RP7860
30,53.82,S01UN,S10BS,RP3470
30,51.46,S01UN,S11FG,RP1726
30,50.66,S01UN,S11FG,RP9295
30,57.85,S01UN,S12KB,RP5960
30,55.03,S01UN,S12KB,RP5266
30,53.22,S01UN,S12KB,RP1155
30,60.61,S01UN,S13SB,RP5089
30,61.03,S01UN,S13SB,RP9904
30,61.65,S01UN,S13SB,RP4241
30,59.41,S01UN,S14DU,RP4143
30,63.27,S01UN,S14DU,RP9656
30,63.24,S01UN,S15BS,RP4524
30,64.95,S01UN,S15BS,RP6205
30,61.52,S01UN,S15BS,RP2255
30,60.02,S01UN,S15BS,RP2696
30,65.30,S01UN,S15BS,RP5843
30,62.20,S01UN,S16MJ,RP5033
30,67.45,S01UN,S16MJ,RP3407
30,61.55,S01UN,S16MJ,RP5613
30,60.07,S01UN,S16MJ,RP2061
30,62.91,S01UN,S16MJ,RP1579
31,41.06,S01UN,S04PL,RP5461
31,38.69,S01UN,S04PL,RP2354
31,44.10,S01UN,S05M11,RP9162
31,44.47,S01UN,S05M11,RP6799
31,39.55,S01UN,S05M11,RP8360
31,44.12,S01UN,S06M10,RP4872
31,47.29,S01UN,S06M10,RP9615
31,48.03,S01UN,S06M10,RP1326
31,43.14,S01UN,S06M10,RP4906
31,45.68,S01UN,S06M10,RP5823
31,46.76,S01UN,S06M10,RP6868
31,48.96,S01UN,S07KP,RP4168
31,48.09,S01UN,S08SP,RP2986
31,48.82,S01UN,S09AG,RP9805
31,54.41,S01UN,S09AG,RP7528
31,48.58,S01UN,S09AG,RP4068
31,56.31,S01UN,S10BS,RP2881
31,51.84,S01UN,S11FG,RP2784
31,54.00,S01UN,S11FG,RP7643
31,58.31,S01UN,S12KB,RP8495
31,55.09,S01UN,S12KB,RP8662
31,60.90,S01UN,S12KB,RP5929
31,62.24,S01UN,S13SB,RP5870
31,55.75,S01UN,S13SB,RP2103
31,63.01,S01UN,S14DU,RP6824
31,57.46,S01UN,S14DU,RP1127
31,66.30,S01UN,S15BS,RP2843
31,61.93,S01UN,S15BS,RP3027
31,66.56,S01UN,S15BS,RP9979
31,64.40,S01UN,S15BS,RP6695
31,61.18,S01UN,S15BS,RP1234
31,67.17,S01UN,S16MJ,RP3458
31,64.75,S01UN,S16MJ,RP9983
31,67.89,S01UN,S16MJ,RP7989
31,65.33,S01UN,S16MJ,RP3709
31,62.23,S01UN,S16MJ,RP2689
31,61.12,S01UN,S16MJ,RP7424
32,39.13,S01UN,S04PL,RP1658
32,39.82,S01UN,S04PL,RP5028
32,46.97,S01UN,S05M11,RP5068
32,41.72,S01UN,S05M11,RP9849
32,44.86,S01UN,S05M11,RP4830
32,43.24,S01UN,S06M10,RP1843
32,48.15,S01UN,S06M10,RP2067
32,42.13,S01UN,S06M10,RP4268
32,43.58,S01UN,S06M10,RP5846
32,45.72,S01UN,S06M10,RP9819
32,42.83,S01UN,S06M10,RP8190
32,45.06,S01UN,S07KP,RP1647
32,48.17,S01UN,S07KP,RP6788
32,47.26,S01UN,S08SP,RP5084
32,50.16,S01UN,S09AG,RP5721
32,52.44,S01UN,S09AG,RP9528
32,54.30,S01UN,S09AG,RP4449
32,52.41,S01UN,S09AG,RP7506
32,53.86,S01UN,S10BS,RP7142
32,58.27,S01UN,S11FG,RP5527
32,54.60,S01UN,S11FG,RP6489
32,55.38,S01UN,S12KB,RP8791
32,54.91,S01UN,S12KB,RP3227
32,61.36,S01UN,S13SB,RP4560
32,59.38,S01UN,S13SB,RP7623
32,59.95,S01UN,S14DU,RP3638
32,60.12,S01UN,S14DU,RP6753
32,64.05,S01UN,S14DU,RP7270
32,60.54,S01UN,S15BS,RP1621
32,67.29,S01UN,S15BS,RP9109
32,67.23,S01UN,S15BS,RP7423
32,66.81,S01UN,S15BS,RP9492
32,66.19,S01UN,S15BS,RP9318
32,68.03,S01UN,S16MJ,RP8552
32,64.25,S01UN,S16MJ,RP2346
32,69.73,S01UN,S16MJ,RP5652
32,68.86,S01UN,S16MJ,RP8425
32,65.86,S01UN,S16MJ,RP6456
33,39.69,S01UN,S04PL,RP3256
33,42.05,S01UN,S04PL,RP4531
33,43.44,S01UN,S05M11,RP3583
33,45.29,S01UN,S05M11,RP6933
33,44.42,S01UN,S05M11,RP1969
33,48.68,S01UN,S06M10,RP6154
33,45.54,S01UN,S06M10,RP2532
33,46.29,S01UN,S06M10,RP9920
33,46.81,S01UN,S06M10,RP3928
33,48.02,S01UN,S06M10,RP8794
33,46.98,S01UN,S06M10,RP9853
33,47.24,S01UN,S07KP,RP2502
33,52.11,S01UN,S08SP,RP3105
33,50.08,S01UN,S09AG,RP8995
33,54.58,S01UN,S09AG,RP1887
33,51.31,S01UN,S09AG,RP2862
33,59.25,S01UN,S11FG,RP6368
33,56.24,S01UN,S11FG,RP6659
33,61.40,S01UN,S12KB,RP2407
33,56.90,S01UN,S12KB,RP3929
33,57.09,S01UN,S12KB,RP7218
33,59.03,S01UN,S13SB,RP2009
33,64.57,S01UN,S13SB,RP2264
33,65.10,S01UN,S14DU,RP3989
33,65.36,S01UN,S14DU,RP1901
33,63.18,S01UN,S15BS,RP2791
33,66.83,S01UN,S15BS,RP4149
33,67.61,S01UN,S15BS,RP2946
33,65.40,S01UN,S15BS,RP5183
33,65.98,S01UN,S15BS,RP6852
33,66.01,S01UN,S16MJ,RP7658
33,64.92,S01UN,S16MJ,RP5232
33,65.39,S01UN,S16MJ,RP3403
33,70.12,S01UN,S16MJ,RP1102
33,66.75,S01UN,S16MJ,RP5979
34,43.74,S01UN,S04PL,RP9930
34,41.92,S01UN,S04PL,RP7395
34,48.38,S01UN,S05M11,RP5460
34,49.75,S01UN,S05M11,RP2554
34,48.57,S01UN,S05M11,RP4039
34,44.95,S01UN,S06M10,RP2128
34,47.71,S01UN,S06M10,RP7345
34,47.63,S01UN,S06M10,RP1350
34,51.90,S01UN,S06M10,RP8687
34,45.16,S01UN,S06M10,RP8084
34,46.53,S01UN,S06M10,RP7129
34,51.52,S01UN,S07KP,RP1656
34,51.07,S01UN,S08SP,RP2037
34,55.06,S01UN,S08SP,RP3538
34,53.62,S01UN,S09AG,RP1190
34,54.76,S01UN,S09AG,RP8994
34,53.85,S01UN,S09AG,RP8082
34,50.76,S01UN,S09AG,RP9056
34,58.81,S01UN,S10BS,RP4941
34,54.36,S01UN,S11FG,RP1866
34,59.86,S01UN,S11FG,RP1467
34,60.75,S01UN,S12KB,RP4090
34,61.64,S01UN,S12KB,RP8452
34,56.88,S01UN,S12KB,RP4508
34,61.74,S01UN,S13SB,RP9780
34,58.33,S01UN,S13SB,RP6010
34,67.50,S01UN,S14DU,RP7597
34,61.30,S01UN,S14DU,RP8751
34,64.18,S01UN,S15BS,RP6000
34,69.75,S01UN,S15BS,RP1215
34,66.38,S01UN,S15BS,RP1697
34,64.70,S01UN,S15BS,RP7932
34,66.15,S01UN,S15BS,RP2732
34,66.00,S01UN,S16MJ,RP9499
34,71.74,S01UN,S16MJ,RP1204
34,70.05,S01UN,S16MJ,RP8674
34,64.52,S01UN,S16MJ,RP7557
34,67.26,S01UN,S16MJ,RP7160
35,43.66,S01UN,S04PL,RP4725
35,47.73,S01UN,S04PL,RP6420
35,43.64,S01UN,S05M11,RP9760
35,47.76,S01UN,S05M11,RP2668
35,45.33,S01UN,S05M11,RP6869
35,46.05,S01UN,S06M10,RP1486
35,51.67,S01UN,S06M10,RP1030
35,49.74,S01UN,S06M10,RP7069
35,52.19,S01UN,S06M10,RP9581
35,51.64,S01UN,S06M10,RP6863
35,52.59,S01UN,S06M10,RP8609
35,48.66,S01UN,S07KP,RP3686
35,50.06,S01UN,S08SP,RP3767
35,51.23,S01UN,S09AG,RP9607
35,56.21,S01UN,S09AG,RP7559
35,57.32,S01UN,S09AG,RP6651
35,51.17,S01UN,S09AG,RP5741
35,58.31,S01UN,S10BS,RP3168
35,57.74,S01UN,S11FG,RP3290
35,58.01,S01UN,S11FG,RP9685
35,57.75,S01UN,S12KB,RP1023
35,62.85,S01UN,S12KB,RP5096
35,60.70,S01UN,S12KB,RP5079
35,61.42,S01UN,S13SB,RP4459
35,63.82,S01UN,S13SB,RP3373
35,63.29,S01UN,S13SB,RP1749
35,67.68,S01UN,S14DU,RP9628
35,63.28,S01UN,S14DU,RP2525
35,63.29,S01UN,S15BS,RP6866
35,64.40,S01UN,S15BS,RP3112
35,70.74,S01UN,S15BS,RP8662
35,64.00,S01UN,S15BS,RP9125
35,63.74,S01UN,S15BS,RP9113
35,70.18,S01UN,S16MJ,RP4003
35,67.93,S01UN,S16MJ,RP2040
35,69.01,S01UN,S16MJ,RP2925
35,69.63,S01UN,S16MJ,RP2124
35,67.83,S01UN,S16MJ,RP2981
36,42.48,S01UN,S04PL,RP1609
36,42.28,S01UN,S04PL,RP7038
36,45.54,S01UN,S05M11,RP9872
36,47.39,S01UN,S05M11,RP5225
36,47.63,S01UN,S05M11,RP4259
36,53.10,S01UN,S06M10,RP3737
36,47.88,S01UN,S06M10,RP9389
36,53.94,S01UN,S06M10,RP8880
36,48.31,S01UN,S06M10,RP7407
36,48.05,S01UN,S06M10,RP5491
36,49.93,S01UN,S06M10,RP9170
36,52.13,S01UN,S07KP,RP8526
36,50.99,S01UN,S08SP,RP5679
36,57.58,S01UN,S08SP,RP3411
36,53.92,S01UN,S09AG,RP9095
36,52.98,S01UN,S09AG,RP8010
36,53.81,S01UN,S09AG,RP3320
36,63.95,S01UN,S11FG,RP7430
36,57.23,S01UN,S11FG,RP6141
36,62.94,S01UN,S12KB,RP2936
36,59.34,S01UN,S12KB,RP7253
36,64.12,S01UN,S12KB,RP3609
36,61.44,S01UN,S13SB,RP1475
36,60.17,S01UN,S13SB,RP3896
36,61.85,S01UN,S13SB,RP7534
36,66.04,S01UN,S14DU,RP5847
36,62.89,S01UN,S14DU,RP9591
36,70.98,S01UN,S15BS,RP3419
36,65.63,S01UN,S15BS,RP4500
36,65.99,S01UN,S15BS,RP9450
36,71.97,S01UN,S15BS,RP8322
36,68.49,S01UN,S15BS,RP8473
36,69.98,S01UN,S16MJ,RP8736
36,71.93,S01UN,S16MJ,RP7473
36,73.10,S01UN,S16MJ,RP8878
36,66.29,S01UN,S16MJ,RP7909
36,73.73,S01UN,S16MJ,RP7654
37,47.48,S01UN,S04PL,RP2288
37,48.40,S01UN,S04PL,RP6711
37,49.40,S01UN,S05M11,RP9492
37,50.23,S01UN,S05M11,RP5379
37,49.54,S01UN,S05M11,RP8231
37,54.85,S01UN,S06M10,RP8548
37,53.38,S01UN,S06M10,RP5072
37,54.09,S01UN,S06M10,RP1771
37,49.47,S01UN,S06M10,RP4941
37,51.15,S01UN,S06M10,RP4959
37,50.80,S01UN,S06M10,RP5150
37,49.90,S01UN,S07KP,RP4889
37,51.17,S01UN,S07KP,RP3640
37,51.24,S01UN,S08SP,RP3561
37,58.12,S01UN,S09AG,RP7120
37,60.70,S01UN,S09AG,RP6103
37,53.36,S01UN,S09AG,RP3139
37,56.55,S01UN,S10BS,RP3100
37,61.07,S01UN,S11FG,RP7841
37,59.41,S01UN,S11FG,RP5043
37,64.95,S01UN,S12KB,RP3163
37,64.49,S01UN,S12KB,RP9106
37,61.39,S01UN,S12KB,RP5750
37,64.09,S01UN,S13SB,RP1060
37,62.60,S01UN,S13SB,RP5017
37,64.63,S01UN,S14DU,RP3111
37,70.82,S01UN,S14DU,RP2768
37,68.21,S01UN,S15BS,RP4547
37,70.71,S01UN,S15BS,RP3679
37,72.93,S01UN,S15BS,RP1396
37,67.93,S01UN,S15BS,RP6980
37,67.19,S01UN,S15BS,RP6414
37,74.34,S01UN,S16MJ,RP6087
37,69.25,S01UN,S16MJ,RP7430
37,73.36,S01UN,S16MJ,RP5771
37,71.67,S01UN,S16MJ,RP6524
37,68.11,S01UN,S16MJ,RP2915
38,47.56,S01UN,S04PL,RP9441
38,47.29,S01UN,S04PL,RP1240
38,48.66,S01UN,S05M11,RP2572
38,49.51,S01UN,S05M11,RP9912
38,46.31,S01UN,S05M11,RP7996
38,55.48,S01UN,S06M10,RP2161
38,54.93,S01UN,S06M10,RP2546
38,53.54,S01UN,S06M10,RP4150
38,51.35,S01UN,S06M10,RP4044
38,51.81,S01UN,S06M10,RP4703
38,55.04,S01UN,S06M10,RP7476
38,51.97,S01UN,S07KP,RP2926
38,52.13,S01UN,S07KP,RP9564
38,56.16,S01UN,S08SP,RP6414
38,52.98,S01UN,S08SP,RP4515
38,58.73,S01UN,S09AG,RP3109
38,61.62,S01UN,S09AG,RP7319
38,61.81,S01UN,S09AG,RP9427
38,60.26,S01UN,S10BS,RP6835
38,61.31,S01UN,S11FG,RP5435
38,61.20,S01UN,S11FG,RP1983
38,60.21,S01UN,S12KB,RP7654
38,61.33,S01UN,S12KB,RP5636
38,67.79,S01UN,S13SB,RP2520
38,68.76,S01UN,S13SB,RP2467
38,65.55,S01UN,S14DU,RP1546
38,67.49,S01UN,S14DU,RP1387
38,69.05,S01UN,S15BS,RP7041
38,71.54,S01UN,S15BS,RP3197
38,67.63,S01UN,S15BS,RP4992
38,71.30,S01UN,S15BS,RP7465
38,74.86,S01UN,S16MJ,RP2954
38,75.87,S01UN,S16MJ,RP5692
38,71.23,S01UN,S16MJ,RP6495
38,75.37,S01UN,S16MJ,RP2769
38,68.67,S01UN,S16MJ,RP9724
39,50.17,S01UN,S04PL,RP1543
39,46.65,S01UN,S04PL,RP6314
39,48.50,S01UN,S05M11,RP8575
39,53.95,S01UN,S05M11,RP1551
39,50.00,S01UN,S05M11,RP5156
39,52.87,S01UN,S06M10,RP6722
39,55.61,S01UN,S06M10,RP4147
39,52.93,S01UN,S06M10,RP1843
39,53.95,S01UN,S06M10,RP6442
39,53.31,S01UN,S06M10,RP8156
39,52.81,S01UN,S06M10,RP5458
39,56.12,S01UN,S07KP,RP7112
39,54.27,S01UN,S08SP,RP8614
39,57.70,S01UN,S08SP,RP8777
39,59.48,S01UN,S09AG,RP3118
39,61.21,S01UN,S09AG,RP5633
39,57.53,S01UN,S09AG,RP1037
39,64.80,S01UN,S10BS,RP3160
39,61.26,S01UN,S11FG,RP1239
39,61.51,S01UN,S11FG,RP3386
39,64.91,S01UN,S12KB,RP2204
39,61.49,S01UN,S12KB,RP2525
39,67.82,S01UN,S12KB,RP2078
39,70.82,S01UN,S13SB,RP7517
39,63.16,S01UN,S13SB,RP1558
39,64.44,S01UN,S13SB,RP3805
39,65.45,S01UN,S14DU,RP8506
39,67.94,S01UN,S14DU,RP3039
39,72.90,S01UN,S15BS,RP8579
39,72.66,S01UN,S15BS,RP8340
39,68.94,S01UN,S15BS,RP8229
39,70.15,S01UN,S15BS,RP4701
39,72.65,S01UN,S15BS,RP4421
39,76.01,S01UN,S16MJ,RP8509
39,75.79,S01UN,S16MJ,RP8557
39,73.83,S01UN,S16MJ,RP2612
39,71.41,S01UN,S16MJ,RP4839
39,69.64,S01UN,S16MJ,RP4483
40,48.16,S01UN,S03US,RP9550
40,51.59,S01UN,S04PL,RP5351
40,52.40,S01UN,S04PL,RP5624
40,50.82,S01UN,S04PL,RP1598
40,50.04,S01UN,S05M11,RP3853
40,53.53,S01UN,S05M11,RP6337
40,54.54,S01UN,S05M11,RP8843
40,52.61,S01UN,S06M10,RP7548
40,50.94,S01UN,S06M10,RP9496
40,54.59,S01UN,S06M10,RP7225
40,54.05,S01UN,S06M10,RP5002
40,55.54,S01UN,S06M10,RP9523
40,52.84,S01UN,S06M10,RP4509
40,56.84,S01UN,S07KP,RP7293
40,52.31,S01UN,S07KP,RP1172
40,60.89,S01UN,S08SP,RP9181
40,55.21,S01UN,S08SP,RP4819
40,59.78,S01UN,S09AG,RP7623
40,60.26,S01UN,S09AG,RP8387
40,62.85,S01UN,S09AG,RP6287
40,62.76,S01UN,S10BS,RP9317
40,67.80,S01UN,S11FG,RP8178
40,67.62,S01UN,S11FG,RP6115
40,63.39,S01UN,S12KB,RP7548
40,62.35,S01UN,S12KB,RP2737
40,67.10,S01UN,S12KB,RP4968
40,70.40,S01UN,S13SB,RP6510
40,69.25,S01UN,S13SB,RP6572
40,70.77,S01UN,S14DU,RP7338
40,73.20,S01UN,S14DU,RP9439
40,69.62,S01UN,S14DU,RP2241
40,72.28,S01UN,S15BS,RP1799
40,72.80,S01UN,S15BS,RP5916
40,68.33,S01UN,S15BS,RP4652
40,68.27,S01UN,S15BS,RP7495
40,70.61,S01UN,S15BS,RP1475
40,72.06,S01UN,S16MJ,RP6002
40,76.01,S01UN,S16MJ,RP7233
40,75.65,S01UN,S16MJ,RP6967
40,72.42,S01UN,S16MJ,RP9207
