Entry,Exit,Origin,Dest,ID
21,50.71,S01UN,S11FG,RP2237
21,46.28,S01UN,S12KB,RP6878
21,47.29,S01UN,S12KB,RP7187
21,49.76,S01UN,S12KB,RP3385
21,53.47,S01UN,S13SB,RP5291
21,48.92,S01UN,S14DU,RP1985
21,52.73,S01UN,S14DU,RP5867
21,57.63,S01UN,S15BS,RP8924
21,58.75,S01UN,S15BS,RP3823
21,57.84,S01UN,S15BS,RP2451
21,56.35,S01UN,S15BS,RP5902
21,56.48,S01UN,S16MJ,RP9733
21,60.51,S01UN,S16MJ,RP8213
21,60.59,S01UN,S16MJ,RP5468
21,53.78,S01UN,S16MJ,RP8032
22,32.15,S01UN,S04PL,RP3395
22,32.79,S01UN,S05M11,RP7487
22,35.87,S01UN,S05M11,RP5123
22,30.51,S01UN,S05M11,RP1000
22,33.65,S01UN,S06M10,RP4507
22,33.70,S01UN,S06M10,RP4990
22,41.52,S01UN,S06M10,RP2587
22,33.77,S01UN,S06M10,RP8174
22,37.19,S01UN,S06M10,RP6088
22,43.15,S01UN,S07KP,RP2018
22,44.23,S01UN,S08SP,RP6609
22,40.83,S01UN,S09AG,RP2742
22,38.84,S01UN,S09AG,RP6478
22,45.50,S01UN,S10BS,RP7307
22,46.13,S01UN,S11FG,RP7426
22,50.79,S01UN,S12KB,RP7937
22,44.34,S01UN,S12KB,RP9124
22,49.61,S01UN,S13SB,RP5567
22,54.91,S01UN,S13SB,RP3353
22,53.32,S01UN,S14DU,RP8710
22,57.25,S01UN,S15BS,RP7070
22,50.06,S01UN,S15BS,RP4997
22,58.43,S01UN,S15BS,RP8636
22,55.57,S01UN,S15BS,RP3632
22,52.52,S01UN,S16MJ,RP9575
22,59.80,S01UN,S16MJ,RP9646
22,52.50,S01UN,S16MJ,RP5908
22,60.41,S01UN,S16MJ,RP5435
23,36.66,S01UN,S04PL,RP4013
23,29.70,S01UN,S04PL,RP8876
23,39.18,S01UN,S05M11,RP7800
23,35.29,S01UN,S05M11,RP2064
23,38.28,S01UN,S06M10,RP1287
23,39.04,S01UN,S06M10,RP1346
23,41.37,S01UN,S06M10,RP8031
23,38.66,S01UN,S06M10,RP3910
23,34.46,S01UN,S06M10,RP4816
23,35.58,S01UN,S07KP,RP6800
23,45.30,S01UN,S08SP,RP5988
23,42.57,S01UN,S09AG,RP1228
23,47.15,S01UN,S09AG,RP6549
23,40.48,S01UN,S09AG,RP9594
23,43.01,S01UN,S11FG,RP8993
23,44.08,S01UN,S11FG,RP3685
23,46.80,S01UN,S12KB,RP9475
23,53.36,S01UN,S12KB,RP6826
23,51.91,S01UN,S13SB,RP1913
23,53.83,S01UN,S13SB,RP5055
23,52.75,S01UN,S14DU,RP1014
23,52.09,S01UN,S15BS,RP9230
23,59.50,S01UN,S15BS,RP1581
23,60.30,S01UN,S15BS,RP2799
23,54.82,S01UN,S15BS,RP3317
23,57.67,S01UN,S16MJ,RP1219
23,53.28,S01UN,S16MJ,RP8876
23,55.88,S01UN,S16MJ,RP8172
23,58.88,S01UN,S16MJ,RP2983
24,36.78,S01UN,S04PL,RP5650
24,30.46,S01UN,S04PL,RP6548
24,38.95,S01UN,S05M11,RP9740
24,40.62,S01UN,S05M11,RP1374
24,41.60,S01UN,S06M10,RP3186
24,40.55,S01UN,S06M10,RP2695
24,42.22,S01UN,S06M10,RP6812
24,37.38,S01UN,S06M10,RP5476
24,38.42,S01UN,S06M10,RP9794
24,41.31,S01UN,S07KP,RP5890
24,47.27,S01UN,S08SP,RP9123
24,44.60,S01UN,S09AG,RP6268
24,46.27,S01UN,S09AG,RP4338
24,47.09,S01UN,S09AG,RP1814
24,52.88,S01UN,S11FG,RP3974
24,53.62,S01UN,S11FG,RP7787
24,53.45,S01UN,S12KB,RP8979
24,54.71,S01UN,S12KB,RP3071
24,51.42,S01UN,S13SB,RP7307
24,51.80,S01UN,S13SB,RP7315
24,54.73,S01UN,S14DU,RP9174
24,56.24,S01UN,S14DU,RP7218
24,58.86,S01UN,S15BS,RP7034
24,60.57,S01UN,S15BS,RP4069
24,59.95,S01UN,S15BS,RP4407
24,53.91,S01UN,S15BS,RP5966
24,61.68,S01UN,S16MJ,RP7991
24,63.67,S01UN,S16MJ,RP5999
24,55.05,S01UN,S16MJ,RP7319
24,55.49,S01UN,S16MJ,RP8958
25,33.69,S01UN,S03US,RP5192
25,35.78,S01UN,S04PL,RP3933
25,36.42,S01UN,S05M11,RP4278
25,41.12,S01UN,S05M11,RP8895
25,44.11,S01UN,S06M10,RP3072
25,38.53,S01UN,S06M10,RP2132
25,41.28,S01UN,S06M10,RP4148
25,41.22,S01UN,S06M10,RP3054
25,36.01,S01UN,S06M10,RP9878
25,37.13,S01UN,S07KP,RP1379
25,42.20,S01UN,S08SP,RP1692
25,46.46,S01UN,S08SP,RP6396
25,49.34,S01UN,S09AG,RP8461
25,45.96,S01UN,S09AG,RP6380
25,51.26,S01UN,S11FG,RP9831
25,54.71,S01UN,S12KB,RP4832
25,54.37,S01UN,S12KB,RP5292
25,49.68,S01UN,S13SB,RP6799
25,55.21,S01UN,S13SB,RP9220
25,60.27,S01UN,S14DU,RP9897
25,54.26,S01UN,S14DU,RP6617
25,55.85,S01UN,S15BS,RP9567
25,57.02,S01UN,S15BS,RP3141
25,55.41,S01UN,S15BS,RP6102
25,61.43,S01UN,S15BS,RP3855
25,55.28,S01UN,S16MJ,RP2677
25,57.95,S01UN,S16MJ,RP9099
25,59.02,S01UN,S16MJ,RP8076
25,58.48,S01UN,S16MJ,RP6669
26,34.64,S01UN,S04PL,RP6497
26,39.22,S01UN,S04PL,RP5136
26,39.79,S01UN,S05M11,RP2320
26,36.38,S01UN,S05M11,RP7368
26,38.87,S01UN,S06M10,RP9405
26,38.13,S01UN,S06M10,RP7247
26,39.98,S01UN,S06M10,RP2257
26,40.12,S01UN,S06M10,RP5537
26,39.97,S01UN,S06M10,RP3067
26,44.32,S01UN,S07KP,RP7391
26,47.39,S01UN,S08SP,RP7002
26,43.33,S01UN,S09AG,RP8015
26,46.81,S01UN,S09AG,RP3908
26,51.80,S01UN,S11FG,RP7532
26,55.79,S01UN,S12KB,RP9654
26,49.97,S01UN,S12KB,RP1908
26,54.96,S01UN,S13SB,RP7023
26,57.90,S01UN,S13SB,RP9579
26,55.94,S01UN,S14DU,RP5782
26,54.72,S01UN,S14DU,RP8020
26,59.30,S01UN,S15BS,RP2233
26,61.88,S01UN,S15BS,RP9508
26,55.71,S01UN,S15BS,RP7409
26,62.50,S01UN,S15BS,RP2997
26,57.93,S01UN,S16MJ,RP3466
26,65.02,S01UN,S16MJ,RP1570
26,62.81,S01UN,S16MJ,RP9177
26,56.76,S01UN,S16MJ,RP2135
27,39.16,S01UN,S03US,RP9635
27,40.65,S01UN,S04PL,RP9841
27,34.47,S01UN,S04PL,RP6038
27,42.48,S01UN,S05M11,RP3875
27,37.07,S01UN,S05M11,RP2564
27,44.87,S01UN,S06M10,RP2425
27,39.71,S01UN,S06M10,RP3495
27,38.10,S01UN,S06M10,RP7477
27,39.17,S01UN,S06M10,RP5110
27,39.70,S01UN,S06M10,RP2655
27,41.77,S01UN,S07KP,RP1679
27,43.24,S01UN,S08SP,RP3887
27,44.26,S01UN,S09AG,RP6062
27,43.91,S01UN,S09AG,RP8360
27,45.20,S01UN,S09AG,RP6033
27,53.95,S01UN,S10BS,RP3875
27,53.38,S01UN,S11FG,RP2941
27,51.11,S01UN,S11FG,RP6444
27,56.60,S01UN,S12KB,RP1917
27,51.73,S01UN,S12KB,RP2877
27,58.72,S01UN,S13SB,RP9319
27,57.70,S01UN,S14DU,RP9313
27,60.91,S01UN,S14DU,RP8411
27,64.61,S01UN,S15BS,RP7363
27,62.73,S01UN,S15BS,RP7548
27,62.11,S01UN,S15BS,RP5708
27,63.10,S01UN,S15BS,RP3533
27,59.57,S01UN,S16MJ,RP9839
27,57.75,S01UN,S16MJ,RP5949
27,62.44,S01UN,S16MJ,RP3329
27,59.11,S01UN,S16MJ,RP5433
28,37.16,S01UN,S04PL,RP8778
28,35.93,S01UN,S04PL,RP3993
28,43.65,S01UN,S05M11,RP3682
28,40.80,S01UN,S05M11,RP2664
28,37.83,S01UN,S05M11,RP6508
28,43.55,S01UN,S06M10,RP2933
28,38.65,S01UN,S06M10,RP4821
28,44.26,S01UN,S06M10,RP1637
28,39.40,S01UN,S06M10,RP5831
28,40.06,S01UN,S06M10,RP5305
28,44.68,S01UN,S07KP,RP5356
28,42.96,S01UN,S08SP,RP5163
28,53.82,S01UN,S09AG,RP7951
28,46.92,S01UN,S09AG,RP5247
28,52.02,S01UN,S09AG,RP7772
28,55.47,S01UN,S10BS,RP5737
28,48.23,S01UN,S11FG,RP5727
28,54.88,S01UN,S11FG,RP5807
28,59.30,S01UN,S12KB,RP6242
28,51.89,S01UN,S12KB,RP9085
28,54.57,S01UN,S12KB,RP1393
28,59.81,S01UN,S13SB,RP8548
28,57.84,S01UN,S13SB,RP7809
28,54.86,S01UN,S14DU,RP2752
28,62.54,S01UN,S14DU,RP6515
28,58.76,S01UN,S15BS,RP5863
28,57.06,S01UN,S15BS,RP6786
28,60.03,S01UN,S15BS,RP4824
28,64.24,S01UN,S15BS,RP9091
28,58.08,S01UN,S16MJ,RP3060
28,60.16,S01UN,S16MJ,RP5693
28,59.72,S01UN,S16MJ,RP8120
28,67.04,S01UN,S16MJ,RP5786
29,38.50,S01UN,S04PL,RP1728
29,40.45,S01UN,S04PL,RP8350
29,41.00,S01UN,S05M11,RP6134
29,41.96,S01UN,S05M11,RP3318
29,40.62,S01UN,S05M11,RP9107
29,43.36,S01UN,S06M10,RP7493
29,43.72,S01UN,S06M10,RP7386
29,48.95,S01UN,S06M10,RP2571
29,41.95,S01UN,S06M10,RP5228
29,46.35,S01UN,S06M10,RP8031
29,45.02,S01UN,S07KP,RP2815
29,43.99,S01UN,S08SP,RP1719
29,46.63,S01UN,S09AG,RP7341
29,46.80,S01UN,S09AG,RP9368
29,45.16,S01UN,S09AG,RP6580
29,58.27,S01UN,S11FG,RP3347
29,56.59,S01UN,S11FG,RP3614
29,55.42,S01UN,S12KB,RP7402
29,55.38,S01UN,S12KB,RP7885
29,59.19,S01UN,S12KB,RP4731
29,54.29,S01UN,S13SB,RP9796
29,60.61,S01UN,S14DU,RP8136
29,61.59,S01UN,S14DU,RP1557
29,60.34,S01UN,S15BS,RP3547
29,62.50,S01UN,S15BS,RP8809
29,57.92,S01UN,S15BS,RP1056
29,64.55,S01UN,S15BS,RP7010
29,62.96,S01UN,S16MJ,RP4724
29,61.71,S01UN,S16MJ,RP9351
29,60.92,S01UN,S16MJ,RP5543
29,67.96,S01UN,S16MJ,RP5330
30,37.33,S01UN,S02UC,RP9955
30,43.95,S01UN,S04PL,RP4131
30,39.35,S01UN,S04PL,RP6007
30,45.94,S01UN,S05M11,RP5561
30,41.19,S01UN,S05M11,RP2506
30,42.19,S01UN,S05M11,RP1409
30,47.85,S01UN,S06M10,RP5021
30,40.87,S01UN,S06M10,RP5942
30,44.78,S01UN,S06M10,RP9298
30,46.00,S01UN,S06M10,RP8930
30,45.63,S01UN,S06M10,RP2602
30,45.88,S01UN,S06M10,RP5064
30,49.04,S01UN,S07KP,RP8107
30,44.33,S01UN,S07KP,RP2387
30,44.46,S01UN,S08SP,RP5594
30,50.41,S01UN,S08SP,RP6359
30,48.03,S01UN,S09AG,RP3963
30,47.67,S01UN,S09AG,RP8842
30,49.81,S01UN,S09AG,RP3332
30,54.81,S01UN,S10BS,RP2562
30,52.72,S01UN,S11FG,RP2598
30,51.15,S01UN,S11FG,RP9438
30,52.54,S01UN,S12KB,RP4651
30,54.98,S01UN,S12KB,RP4601
30,55.81,S01UN,S13SB,RP9912
30,55.14,S01UN,S13SB,RP9900
30,56.09,S01UN,S13SB,RP6823
30,56.08,S01UN,S14DU,RP6596
30,59.93,S01UN,S14DU,RP9848
30,59.08,S01UN,S14DU,RP2233
30,62.36,S01UN,S15BS,RP7587
30,60.89,S01UN,S15BS,RP7442
30,60.70,S01UN,S15BS,RP5781
30,59.36,S01UN,S15BS,RP6763
30,58.63,S01UN,S15BS,RP6752
30,63.47,S01UN,S16MJ,RP5102
30,65.94,S01UN,S16MJ,RP2232
30,66.30,S01UN,S16MJ,RP1633
30,66.37,S01UN,S16MJ,RP5044
30,62.93,S01UN,S16MJ,RP1076
31,43.87,S01UN,S04PL,RP8406
31,44.81,S01UN,S04PL,RP2136
31,40.08,S01UN,S05M11,RP2316
31,40.43,S01UN,S05M11,RP3615
31,44.46,S01UN,S05M11,RP5629
31,45.72,S01UN,S06M10,RP4796
31,43.66,S01UN,S06M10,RP8622
31,47.70,S01UN,S06M10,RP2438
31,42.92,S01UN,S06M10,RP1247
31,42.98,S01UN,S06M10,RP5005
31,46.32,S01UN,S06M10,RP6702
31,44.71,S01UN,S07KP,RP7664
31,46.67,S01UN,S08SP,RP2108
31,51.59,S01UN,S09AG,RP3268
31,48.98,S01UN,S09AG,RP1151
31,47.59,S01UN,S09AG,RP4258
31,53.77,S01UN,S09AG,RP7143
31,57.13,S01UN,S11FG,RP2148
31,54.72,S01UN,S11FG,RP7304
31,55.96,S01UN,S12KB,RP4271
31,55.98,S01UN,S12KB,RP2707
31,60.17,S01UN,S12KB,RP2253
31,61.05,S01UN,S13SB,RP2486
31,58.65,S01UN,S13SB,RP7369
31,61.84,S01UN,S14DU,RP8198
31,63.62,S01UN,S14DU,RP8922
31,66.52,S01UN,S15BS,RP5073
31,65.39,S01UN,S15BS,RP6964
31,63.10,S01UN,S15BS,RP6430
31,64.42,S01UN,S15BS,RP7207
31,65.58,S01UN,S15BS,RP1429
31,68.77,S01UN,S16MJ,RP2121
31,61.97,S01UN,S16MJ,RP2115
31,62.85,S01UN,S16MJ,RP5102
31,65.03,S01UN,S16MJ,RP4249
31,63.86,S01UN,S16MJ,RP5816
32,38.25,S01UN,S02UC,RP3755
32,40.16,S01UN,S04PL,RP2800
32,44.62,S01UN,S04PL,RP8433
32,43.70,S01UN,S05M11,RP8816
32,45.87,S01UN,S05M11,RP5845
32,40.02,S01UN,S05M11,RP2548
32,45.40,S01UN,S06M10,RP1128
32,45.92,S01UN,S06M10,RP3471
32,42.88,S01UN,S06M10,RP8420
32,49.65,S01UN,S06M10,RP5892
32,47.28,S01UN,S06M10,RP3398
32,43.43,S01UN,S06M10,RP5885
32,51.32,S01UN,S07KP,RP4600
32,53.00,S01UN,S08SP,RP3657
32,51.31,S01UN,S08SP,RP7983
32,55.13,S01UN,S09AG,RP5414
32,50.43,S01UN,S09AG,RP7759
32,55.44,S01UN,S09AG,RP9246
32,56.75,S01UN,S10BS,RP8033
32,58.17,S01UN,S11FG,RP8871
32,58.77,S01UN,S11FG,RP9855
32,57.79,S01UN,S12KB,RP9074
32,57.69,S01UN,S12KB,RP4200
32,59.04,S01UN,S13SB,RP6470
32,63.86,S01UN,S13SB,RP1940
32,60.12,S01UN,S14DU,RP2778
32,64.74,S01UN,S14DU,RP4251
32,64.85,S01UN,S14DU,RP3862
32,60.08,S01UN,S15BS,RP9739
32,61.42,S01UN,S15BS,RP4558
32,62.78,S01UN,S15BS,RP6347
32,60.73,S01UN,S15BS,RP3883
32,62.24,S01UN,S15BS,RP3957
32,67.89,S01UN,S16MJ,RP7153
32,63.58,S01UN,S16MJ,RP1575
32,66.67,S01UN,S16MJ,RP1423
32,68.54,S01UN,S16MJ,RP1867
32,68.14,S01UN,S16MJ,RP7796
33,46.74,S01UN,S04PL,RP2942
33,46.13,S01UN,S04PL,RP3657
33,47.17,S01UN,S05M11,RP1985
33,43.80,S01UN,S05M11,RP6941
33,41.89,S01UN,S05M11,RP5878
33,43.26,S01UN,S06M10,RP7726
33,47.69,S01UN,S06M10,RP7380
33,48.68,S01UN,S06M10,RP4246
33,46.58,S01UN,S06M10,RP4704
33,43.68,S01UN,S06M10,RP6804
33,46.58,S01UN,S06M10,RP9112
33,48.45,S01UN,S07KP,RP7062
33,45.96,S01UN,S07KP,RP2439
33,54.38,S01UN,S08SP,RP7201
33,48.69,S01UN,S08SP,RP9764
33,52.88,S01UN,S09AG,RP2164
33,56.86,S01UN,S09AG,RP5645
33,55.13,S01UN,S09AG,RP1572
33,58.64,S01UN,S10BS,RP4782
33,54.28,S01UN,S11FG,RP1240
33,57.83,S01UN,S11FG,RP3950
33,59.88,S01UN,S12KB,RP4300
33,60.76,S01UN,S12KB,RP4064
33,55.52,S01UN,S12KB,RP1540
33,63.17,S01UN,S13SB,RP7556
33,57.90,S01UN,S13SB,RP3682
33,60.79,S01UN,S13SB,RP1644
33,67.00,S01UN,S14DU,RP3613
33,65.26,S01UN,S14DU,RP6234
33,63.43,S01UN,S14DU,RP1824
33,66.85,S01UN,S15BS,RP2751
33,68.13,S01UN,S15BS,RP2638
33,64.78,S01UN,S15BS,RP8350
33,66.42,S01UN,S15BS,RP6742
33,68.57,S01UN,S15BS,RP7776
33,69.77,S01UN,S16MJ,RP4910
33,63.39,S01UN,S16MJ,RP1008
33,63.03,S01UN,S16MJ,RP2945
33,69.88,S01UN,S16MJ,RP5919
33,63.48,S01UN,S16MJ,RP3848
33,66.18,S01UN,S16MJ,RP1063
34,42.03,S01UN,S03US,RP6192
34,44.01,S01UN,S04PL,RP7738
34,45.87,S01UN,S04PL,RP6251
34,44.82,S01UN,S05M11,RP7041
34,45.30,S01UN,S05M11,RP8544
34,49.94,S01UN,S06M10,RP1073
34,49.84,S01UN,S06M10,RP4549
34,45.36,S01UN,S06M10,RP3996
34,46.37,S01UN,S06M10,RP7135
34,51.10,S01UN,S06M10,RP3637
34,46.03,S01UN,S06M10,RP2145
34,47.10,S01UN,S07KP,RP8783
34,51.29,S01UN,S07KP,RP8780
34,49.69,S01UN,S08SP,RP6553
34,52.58,S01UN,S09AG,RP8600
34,51.28,S01UN,S09AG,RP4793
34,52.53,S01UN,S09AG,RP8870
34,54.39,S01UN,S10BS,RP4986
34,61.88,S01UN,S11FG,RP4419
34,60.91,S01UN,S11FG,RP7569
34,63.86,S01UN,S12KB,RP9168
34,60.33,S01UN,S12KB,RP8825
34,64.92,S01UN,S13SB,RP5624
34,63.85,S01UN,S13SB,RP1391
34,67.42,S01UN,S14DU,RP3079
34,66.20,S01UN,S14DU,RP1332
34,67.50,S01UN,S15BS,RP9137
34,66.46,S01UN,S15BS,RP3725
34,68.94,S01UN,S15BS,RP9521
34,65.57,S01UN,S15BS,RP6755
34,62.99,S01UN,S15BS,RP7764
34,66.58,S01UN,S16MJ,RP9777
34,69.76,S01UN,S16MJ,RP1185
34,65.31,S01UN,S16MJ,RP5625
34,70.37,S01UN,S16MJ,RP4105
34,68.43,S01UN,S16MJ,RP6890
35,40.13,S01UN,S03US,RP6748
35,41.32,S01UN,S04PL,RP3874
35,46.73,S01UN,S04PL,RP1846
35,48.06,S01UN,S05M11,RP2589
35,44.28,S01UN,S05M11,RP6473
35,45.37,S01UN,S05M11,RP4829
35,47.24,S01UN,S06M10,RP9699
35,45.07,S01UN,S06M10,RP4800
35,50.61,S01UN,S06M10,RP3101
35,52.85,S01UN,S06M10,RP3263
35,50.33,S01UN,S06M10,RP9165
35,51.06,S01UN,S06M10,RP2029
35,50.38,S01UN,S07KP,RP9076
35,56.63,S01UN,S08SP,RP5299
35,54.05,S01UN,S09AG,RP8968
35,58.52,S01UN,S09AG,RP8649
35,56.25,S01UN,S09AG,RP3400
35,60.68,S01UN,S10BS,RP8033
35,60.87,S01UN,S11FG,RP9160
35,56.50,S01UN,S11FG,RP4880
35,61.40,S01UN,S12KB,RP8623
35,64.79,S01UN,S12KB,RP2282
35,62.55,S01UN,S13SB,RP3948
35,65.85,S01UN,S13SB,RP6715
35,66.82,S01UN,S14DU,RP4106
35,65.16,S01UN,S14DU,RP8579
35,67.41,S01UN,S14DU,RP2246
35,68.32,S01UN,S15BS,RP2322
35,69.19,S01UN,S15BS,RP3987
35,68.22,S01UN,S15BS,RP1258
35,70.11,S01UN,S15BS,RP6085
35,70.17,S01UN,S15BS,RP6365
35,70.83,S01UN,S16MJ,RP5944
35,68.39,S01UN,S16MJ,RP2320
35,65.23,S01UN,S16MJ,RP8834
35,69.07,S01UN,S16MJ,RP6516
35,70.03,S01UN,S16MJ,RP8049
36,47.91,S01UN,S04PL,RP9466
36,43.85,S01UN,S04PL,RP3566
36,46.01,S01UN,S05M11,RP6277
36,45.67,S01UN,S05M11,RP8700
36,45.45,S01UN,S05M11,RP6144
36,52.84,S01UN,S06M10,RP6992
36,47.22,S01UN,S06M10,RP1380
36,46.03,S01UN,S06M10,RP4461
36,47.74,S01UN,S06M10,RP1024
36,52.11,S01UN,S06M10,RP7500
36,52.08,S01UN,S06M10,RP9091
36,53.39,S01UN,S07KP,RP1280
36,52.51,S01UN,S08SP,RP3635
36,54.23,S01UN,S08SP,RP4640
36,57.29,S01UN,S09AG,RP3875
36,52.84,S01UN,S09AG,RP6320
36,55.79,S01UN,S09AG,RP1942
36,56.53,S01UN,S09AG,RP6150
36,57.45,S01UN,S10BS,RP5098
36,57.96,S01UN,S11FG,RP3168
36,58.47,S01UN,S11FG,RP8984
36,56.05,S01UN,S11FG,RP6522
36,64.96,S01UN,S12KB,RP6902
36,58.30,S01UN,S12KB,RP4875
36,59.12,S01UN,S12KB,RP5005
36,67.41,S01UN,S13SB,RP4963
36,64.81,S01UN,S13SB,RP5172
36,68.27,S01UN,S14DU,RP6125
36,65.82,S01UN,S14DU,RP4286
36,66.29,S01UN,S14DU,RP2134
36,66.55,S01UN,S15BS,RP9101
36,66.42,S01UN,S15BS,RP3126
36,71.94,S01UN,S15BS,RP5511
36,68.93,S01UN,S15BS,RP9757
36,68.81,S01UN,S15BS,RP6018
36,73.58,S01UN,S16MJ,RP5540
36,72.78,S01UN,S16MJ,RP5725
36,72.38,S01UN,S16MJ,RP9658
36,68.24,S01UN,S16MJ,RP7689
36,68.17,S01UN,S16MJ,RP6701
37,49.55,S01UN,S04PL,RP8128
37,45.58,S01UN,S04PL,RP6005
37,45.53,S01UN,S05M11,RP2732
37,50.68,S01UN,S05M11,RP9209
37,50.74,S01UN,S05M11,RP7713
37,52.43,S01UN,S06M10,RP9259
37,52.49,S01UN,S06M10,RP2186
37,47.04,S01UN,S06M10,RP1623
37,52.88,S01UN,S06M10,RP6560
37,52.07,S01UN,S06M10,RP9794
37,53.58,S01UN,S06M10,RP3933
37,55.76,S01UN,S07KP,RP5186
37,58.96,S01UN,S08SP,RP7576
37,55.50,S01UN,S09AG,RP1407
37,60.89,S01UN,S09AG,RP1537
37,54.61,S01UN,S09AG,RP9579
37,63.17,S01UN,S11FG,RP2211
37,63.18,S01UN,S11FG,RP7775
37,61.10,S01UN,S12KB,RP1453
37,66.16,S01UN,S12KB,RP2935
37,64.75,S01UN,S13SB,RP2269
37,67.26,S01UN,S13SB,RP3175
37,63.29,S01UN,S13SB,RP5562
37,67.36,S01UN,S14DU,RP2465
37,69.35,S01UN,S14DU,RP5979
37,65.37,S01UN,S15BS,RP7490
37,68.79,S01UN,S15BS,RP4538
37,72.43,S01UN,S15BS,RP9820
37,65.17,S01UN,S15BS,RP1377
37,70.40,S01UN,S15BS,RP6285
37,67.39,S01UN,S16MJ,RP5181
37,73.17,S01UN,S16MJ,RP4219
37,67.87,S01UN,S16MJ,RP2212
37,73.61,S01UN,S16MJ,RP1164
37,73.17,S01UN,S16MJ,RP7619
38,47.56,S01UN,S03US,RP5762
38,48.34,S01UN,S04PL,RP6464
38,44.18,S01UN,S04PL,RP4743
38,48.33,S01UN,S05M11,RP4341
38,48.05,S01UN,S05M11,RP9695
38,53.96,S01UN,S05M11,RP5076
38,51.38,S01UN,S06M10,RP7840
38,51.94,S01UN,S06M10,RP8287
38,50.33,S01UN,S06M10,RP4940
38,51.00,S01UN,S06M10,RP7283
38,49.82,S01UN,S06M10,RP8821
38,48.73,S01UN,S06M10,RP6784
38,56.14,S01UN,S07KP,RP4885
38,57.80,S01UN,S07KP,RP4547
38,54.41,S01UN,S08SP,RP4251
38,55.33,S01UN,S08SP,RP9507
38,56.70,S01UN,S09AG,RP7738
38,60.62,S01UN,S09AG,RP1069
38,57.73,S01UN,S09AG,RP6538
38,56.72,S01UN,S09AG,RP2206
38,60.45,S01UN,S10BS,RP7514
38,58.92,S01UN,S11FG,RP6899
38,61.63,S01UN,S11FG,RP4818
38,63.04,S01UN,S12KB,RP8502
38,67.03,S01UN,S12KB,RP3436
38,64.92,S01UN,S13SB,RP8230
38,66.63,S01UN,S13SB,RP6853
38,65.64,S01UN,S14DU,RP8785
38,69.03,S01UN,S14DU,RP5506
38,71.03,S01UN,S15BS,RP4176
38,67.62,S01UN,S15BS,RP9762
38,68.16,S01UN,S15BS,RP4593
38,73.34,S01UN,S15BS,RP1506
38,69.83,S01UN,S15BS,RP6466
38,70.98,S01UN,S16MJ,RP4931
38,70.28,S01UN,S16MJ,RP5335
38,72.63,S01UN,S16MJ,RP2062
38,69.15,S01UN,S16MJ,RP6791
38,70.11,S01UN,S16MJ,RP9420
39,49.37,S01UN,S04PL,RP1358
39,46.54,S01UN,S04PL,RP1770
39,49.40,S01UN,S05M11,RP9078
39,54.17,S01UN,S05M11,RP8061
39,54.86,S01UN,S05M11,RP9339
39,55.24,S01UN,S06M10,RP5026
39,50.86,S01UN,S06M10,RP7062
39,53.96,S01UN,S06M10,RP2420
39,55.44,S01UN,S06M10,RP7270
39,54.85,S01UN,S06M10,RP2038
39,53.99,S01UN,S06M10,RP8641
39,56.21,S01UN,S07KP,RP3982
39,60.58,S01UN,S08SP,RP4568
39,54.16,S01UN,S08SP,RP7332
39,60.54,S01UN,S09AG,RP5502
39,61.98,S01UN,S09AG,RP3430
39,60.62,S01UN,S09AG,RP6623
39,56.15,S01UN,S09AG,RP1912
39,64.97,S01UN,S10BS,RP6915
39,63.40,S01UN,S11FG,RP1865
39,64.02,S01UN,S11FG,RP2053
39,68.41,S01UN,S12KB,RP5759
39,68.42,S01UN,S12KB,RP6734
39,61.38,S01UN,S12KB,RP3200
39,69.25,S01UN,S13SB,RP1656
39,64.55,S01UN,S13SB,RP1167
39,68.56,S01UN,S14DU,RP7361
39,67.28,S01UN,S14DU,RP2542
39,66.11,S01UN,S14DU,RP6970
39,70.59,S01UN,S15BS,RP2262
39,67.07,S01UN,S15BS,RP1525
39,71.23,S01UN,S15BS,RP6934
39,74.92,S01UN,S15BS,RP4955
39,68.99,S01UN,S15BS,RP7126
39,72.88,S01UN,S16MJ,RP5425
39,71.19,S01UN,S16MJ,RP4400
39,69.61,S01UN,S16MJ,RP8578
39,72.04,S01UN,S16MJ,RP4801
39,71.65,S01UN,S16MJ,RP2004
40,52.27,S01UN,S04PL,RP5506
40,50.84,S01UN,S04PL,RP2961
40,49.62,S01UN,S05M11,RP2144
40,50.76,S01UN,S05M11,RP1512
40,51.73,S01UN,S05M11,RP2810
40,52.80,S01UN,S06M10,RP2415
40,57.88,S01UN,S06M10,RP9574
40,50.98,S01UN,S06M10,RP2938
40,52.85,S01UN,S06M10,RP9519
40,50.41,S01UN,S06M10,RP2337
40,57.32,S01UN,S06M10,RP6230
40,60.00,S01UN,S07KP,RP7404
40,60.94,S01UN,S08SP,RP2244
40,58.56,S01UN,S09AG,RP7685
40,58.79,S01UN,S09AG,RP3885
40,60.41,S01UN,S09AG,RP2775
40,60.29,S01UN,S10BS,RP7111
40,60.05,S01UN,S11FG,RP9758
40,60.91,S01UN,S11FG,RP4534
40,62.19,S01UN,S12KB,RP3057
40,66.22,S01UN,S12KB,RP9775
40,69.67,S01UN,S12KB,RP2662
40,68.61,S01UN,S13SB,RP2907
40,69.39,S01UN,S13SB,RP4617
40,71.03,S01UN,S14DU,RP1595
40,66.12,S01UN,S14DU,RP5249
